authors,bbox,created,creators,currentVersion,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,modified,path,pid,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,,,,Continent,Duration,
"Becker, J.","3.8443125, 43.7180443, 3.8443125, 43.7180443",2013-06-19T20:42:41Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [3.8443125, 43.7180443]}",location-of-Ledus-fl,precise,representative,2100,-750,2013-06-20T17:26:33Z,/places/148110/location-of-Ledus-fl,/places/148110,43.7180443,"43.7180443,3.8443125",3.8443125,,M,modern,"1700.0,2100.0",location of Ledus fl.,6515b67a8f66e8c28b9b628a841ff570,,,,EUROPE,750,prehistory
"Becker, J.","5.0776655, 44.2374731, 5.0776655, 44.2374731",2013-09-07T03:30:53Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [5.0776655, 44.2374731]}",location-of-Ovidis-fl,precise,representative,2100,-750,2017-10-27T20:12:24Z,/places/148150/location-of-Ovidis-fl,/places/148150,44.2374731,"44.2374731,5.0776655",5.0776655,,M,modern,"1700.0,2100.0",location of Ovidis fl.,0f1502cec9b410c015015505ed6519fd,,,,EUROPE,750,prehistory
"Becker, J.","5.0555894, 43.920055, 5.0555894, 43.920055",2013-04-24T19:51:27Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [5.0555894, 43.920055]}",location-of-Vindelicus-Soulgas-fl,precise,representative,2100,-750,2017-10-27T20:12:27Z,/places/148238/location-of-Vindelicus-Soulgas-fl,/places/148238,43.920055,"43.920055,5.0555894",5.0555894,,M,modern,"1700.0,2100.0",location of Vindelicus/Soulgas fl.,c373fc3c4f7408440e3471ea55add3be,,,,EUROPE,750,prehistory
"Becker, J., R. Horne","7.6063192, 43.7893147, 7.6063192, 43.7893147",2015-05-02T23:06:59Z,jbecker,2,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [7.6063192, 43.7893147]}",osm-location-of-la-roya,precise,,2100,-750,2017-10-27T20:12:33Z,/places/157914/osm-location-of-la-roya,/places/157914,43.7893147,"43.7893147,7.6063192",7.6063192,,M,modern,"1700.0,2100.0",OSM location of La Roya,760a9eb6c7e1885cea6b790e7ccd74d7,,,,EUROPE,720,prehistory
"Becker, J.","47.5259884, 33.0958458, 47.5259884, 33.0958458",2013-05-23T00:12:44Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [47.5259884, 33.0958458]}",location-of-Shaur-Choaspes-Eulaeus-Uknu-fl,precise,representative,2100,-750,2013-07-19T17:26:02Z,/places/912935/location-of-Shaur-Choaspes-Eulaeus-Uknu-fl,/places/912935,33.0958458,"33.0958458,47.5259884",47.5259884,,M,modern,"1700.0,2100.0",location of Shaur/Choaspes?/Eulaeus?/Uknu? fl.,48a38a8b374807a2d728a59ea4f584e1,,,,EUROPE,1050,prehistory
"Becker, J.","9.881667, 45.134444, 9.881667, 45.134444",2013-04-13T01:19:08Z,jbecker,0,coordinates after GeoHack.,"river,","{""type"": ""Point"", ""coordinates"": [9.881667, 45.134444]}",location-of-addua-fl,precise,representative,2100,-750,2013-04-13T12:21:29Z,/places/383543/location-of-addua-fl,/places/383543,45.134444,"45.134444,9.881667",9.881667,,M,modern,"1700.0,2100.0",location of Addua fl.,9d8e38dc18dc84fa6a9dbad7337e888f,,,,EUROPE,2850,prehistory
"Becker, J.","8.9, 45.066667, 8.9, 45.066667",2013-04-13T16:40:12Z,jbecker,0,"coordinates after GeoHack, verified in Google Earth.","river,","{""type"": ""Point"", ""coordinates"": [8.9, 45.066667]}",location-of-agunia-fl,precise,representative,2100,-750,2013-08-17T02:43:06Z,/places/383562/location-of-agunia-fl,/places/383562,45.066667,"45.066667,8.9",8.9,,M,modern,"1700.0,2100.0",location of Agunia fl.,51860fefa27f9e9e3aa6052b9ea5398b,,,,EUROPE,1050,prehistory
"Becker, J.","8.4807005, 45.8277536, 8.4807005, 45.8277536",2013-05-25T22:11:39Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [8.4807005, 45.8277536]}",location-of-course-of-Agunia-fl,precise,representative,2100,-750,2013-07-19T21:49:01Z,/places/383562/location-of-course-of-Agunia-fl,/places/383562,45.8277536,"45.8277536,8.4807005",8.4807005,,M,modern,"1700.0,2100.0",location of course of Agunia fl.,1cd9326a57e67cfa72e07a63ce185eeb,,,,EUROPE,750,prehistory
"Becker, J.","10.5725703, 45.8592703, 10.5725703, 45.8592703",2013-11-05T23:01:17Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [10.5725703, 45.8592703]}",location-of-chiese-river,precise,representative,2100,-750,2013-11-26T01:49:50Z,/places/383620/location-of-chiese-river,/places/383620,45.8592703,"45.8592703,10.5725703",10.5725703,,M,modern,"1700.0,2100.0",location of Chiese (river),1b6f7ef301e36c38d22ea80dce87a4ca,,,,EUROPE,1050,prehistory
"Becker, J.","10.4016139, 45.3402402, 10.4016139, 45.3402402",2014-06-05T12:16:02Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [10.4016139, 45.3402402]}",osm-location,precise,representative,2100,-750,2014-06-05T12:17:07Z,/places/383620/osm-location,/places/383620,45.3402402,"45.3402402,10.4016139",10.4016139,,M,modern,"1700.0,2100.0",OSM location,0aac500c3533b9bd2df6202a4d697485,,,,EUROPE,1050,prehistory
"Becker, J., R. Horne","6.833184, 45.0331363, 6.833184, 45.0331363",2015-07-04T19:03:55Z,jbecker,2,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [6.833184, 45.0331363]}",osm-location-of-dora-riparia,precise,,2100,-750,2016-08-01T12:25:26Z,/places/383636/osm-location-of-dora-riparia,/places/383636,45.0331363,"45.0331363,6.833184",6.833184,,M,modern,"1700.0,2100.0",OSM location of Dora Riparia,9e41c74e2ba96d6ce505559686daa3eb,,,,EUROPE,1050,prehistory
"Becker, J., R. Horne","9.3472359, 44.3228693, 9.3472359, 44.3228693",2014-04-27T21:42:43Z,jbecker,3,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [9.3472359, 44.3228693]}",osm-location,precise,,2100,-750,2016-08-03T14:05:33Z,/places/383640/osm-location,/places/383640,44.3228693,"44.3228693,9.3472359",9.3472359,,M,modern,"1700.0,2100.0",OSM location of Entella (river),27bb96afa0879b9bf6a5314543ce05e9,,,,EUROPE,1050,prehistory
"Becker, J., R. Horne","10.7943866, 44.6492028, 10.7943866, 44.6492028",2014-06-05T01:15:19Z,jbecker,2,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [10.7943866, 44.6492028]}",osm-location,precise,,2100,-750,2017-10-27T20:24:19Z,/places/383661/osm-location,/places/383661,44.6492028,"44.6492028,10.7943866",10.7943866,,M,modern,"1700.0,2100.0",OSM location of Secchia,ffa2e93403f7408e00f377d651db4220,,,,EUROPE,1050,prehistory
"Becker, J., R. Horne","9.0529522, 44.5162468, 9.0529522, 44.5162468",2014-06-05T16:23:03Z,jbecker,3,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [9.0529522, 44.5162468]}",osm-location,precise,,2100,-750,2016-07-25T16:04:05Z,/places/383681/osm-location,/places/383681,44.5162468,"44.5162468,9.0529522",9.0529522,,M,modern,"1700.0,2100.0",OSM location of Scrivia river,1b36decf43a65ce2139fd06fe3bb4632,,,,EUROPE,1050,prehistory
"Becker, J.","9.2344017, 44.6983087, 9.2344017, 44.6983087",2013-04-30T14:35:17Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [9.2344017, 44.6983087]}",location-of-Iria-fl,precise,representative,2100,-750,2017-10-27T20:24:23Z,/places/383682/location-of-Iria-fl,/places/383682,44.6983087,"44.6983087,9.2344017",9.2344017,,M,modern,"1700.0,2100.0",location of Iria fl.,0321136375bf2ad73f04b9106017d5f2,,,,EUROPE,750,prehistory
"Becker, J.","9.2339521, 45.8098419, 9.2339521, 45.8098419",2013-04-26T17:52:11Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [9.2339521, 45.8098419]}",location-of-Lambrus-fl,precise,representative,2100,-750,2013-07-25T01:46:43Z,/places/383686/location-of-Lambrus-fl,/places/383686,45.8098419,"45.8098419,9.2339521",9.2339521,,M,modern,"1700.0,2100.0",location of Lambrus fl.,d2873e32c1e32a8669629ff272903838,,,,EUROPE,750,prehistory
"Becker, J., R. Horne","10.2014089, 45.699041, 10.2014089, 45.699041",2014-06-05T14:50:32Z,jbecker,2,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [10.2014089, 45.699041]}",osm-location,precise,,2100,-750,2016-07-25T16:49:42Z,/places/383707/osm-location,/places/383707,45.699041,"45.699041,10.2014089",10.2014089,,M,modern,"1700.0,2100.0",OSM location of Fiume Mella,b572dbbcaee5b70293cd2e1c0a98c0cf,,,,EUROPE,750,prehistory
"Becker, J.","10.7089971, 45.2747414, 10.7089971, 45.2747414",2013-04-30T00:24:59Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [10.7089971, 45.2747414]}",location-of-Mincius-fl,precise,representative,2100,-750,2013-05-21T17:50:39Z,/places/383708/location-of-Mincius-fl,/places/383708,45.2747414,"45.2747414,10.7089971",10.7089971,,M,modern,"1700.0,2100.0",location of Mincius fl.,26435711cbb3287ec3b598a1e07cba66,,,,EUROPE,1050,prehistory
"Becker, J., R. Horne","9.9416517, 45.664553, 9.9416517, 45.664553",2014-06-05T12:48:23Z,jbecker,3,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [9.9416517, 45.664553]}",osm-location,precise,"representative,",2100,-750,2016-08-04T16:11:03Z,/places/383721/osm-location,/places/383721,45.664553,"45.664553,9.9416517",9.9416517,,M,modern,"1700.0,2100.0",OSM location of Oglio (river),9a4dc505be08e686fb2cf34a63c90f3d,,,,EUROPE,1050,prehistory
"Becker, J.","7.866667, 45.166667, 7.866667, 45.166667",2013-04-13T17:06:52Z,jbecker,0,"coordinates after GeoHack, verified in Google Earth.","river,","{""type"": ""Point"", ""coordinates"": [7.866667, 45.166667]}",location-of-orgus-fl,precise,representative,2100,-750,2017-10-27T20:24:26Z,/places/383723/location-of-orgus-fl,/places/383723,45.166667,"45.166667,7.866667",7.866667,,M,modern,"1700.0,2100.0",location of Orgus fl.,35dacd2a48156f4b3748ab100c7a441b,,,,EUROPE,720,prehistory
"Becker, J.","8.9024614, 44.4976778, 8.9024614, 44.4976778",2013-09-08T22:37:42Z,jbecker,2,Representative modern location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [8.9024614, 44.4976778]}",location-of-torrente-polcevera,precise,representative,2100,-750,2016-07-12T20:41:24Z,/places/383749/location-of-torrente-polcevera,/places/383749,44.4976778,"44.4976778,8.9024614",8.9024614,,M,modern,"1700.0,2100.0",OSM location of Torrente Polcevera,0aedfed36d61a21e3ad2b7262deee10b,,,,EUROPE,1050,prehistory
"Becker, J.","9.8309463, 45.7900406, 9.8309463, 45.7900406",2014-06-05T12:49:40Z,jbecker,2,Representative point derived from an OpenStreetMap way.,"river,","{""type"": ""Point"", ""coordinates"": [9.8309463, 45.7900406]}",osm-location,precise,representative,2100,-750,2017-10-27T20:24:29Z,/places/383768/osm-location,/places/383768,45.7900406,"45.7900406,9.8309463",9.8309463,,M,modern,"1700.0,2100.0",OSM location,4a36dd1db1457a6dc7b97ebcb3fa70ca,,,,EUROPE,1050,prehistory
"Becker, J.","10.0542273, 44.872498, 10.0542273, 44.872498",2014-06-17T21:05:14Z,jbecker,2,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [10.0542273, 44.872498]}",osm-location,precise,representative,2100,-750,2019-04-22T12:57:16Z,/places/383778/osm-location,/places/383778,44.872498,"44.872498,10.0542273",10.0542273,,M,modern,"1700.0,2100.0",OSM location of Torrente Stirone,8e52503df5c3ce0d8a4d76b6bf6dbeb6,,,,EUROPE,750,prehistory
"Becker, J.","9.1552338, 45.1803284, 9.1552338, 45.1803284",2013-04-30T01:16:16Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [9.1552338, 45.1803284]}",location-of-Ticinus-fl,precise,representative,2100,-750,2017-10-27T20:24:42Z,/places/383799/location-of-Ticinus-fl,/places/383799,45.1803284,"45.1803284,9.1552338",9.1552338,,M,modern,"1700.0,2100.0",location of Ticinus fl.,f3404153c32705ccd1ac8ef87bd4c53b,,,,EUROPE,720,prehistory
"Becker, J.","9.2421515, 44.5260393, 9.2421515, 44.5260393",2015-01-15T19:17:45Z,jbecker,3,Representative location based on a way derived from OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [9.2421515, 44.5260393]}",osm-location,precise,representative,2100,-750,2016-04-20T04:51:08Z,/places/383802/osm-location,/places/383802,44.5260393,"44.5260393,9.2421515",9.2421515,,M,modern,"1700.0,2100.0",OSM location of Fiume Trebbia,4ab4ff87c79b9a45b2df14a0284bd10c,,,,EUROPE,1050,prehistory
"Becker, J.","37.7560175, 11.2921062, 37.7560175, 11.2921062",2013-05-21T15:49:23Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [37.7560175, 11.2921062]}",Astapous-fl,precise,representative,2100,-750,2017-10-27T20:24:49Z,/places/39298/Astapous-fl,/places/39298,11.2921062,"11.2921062,37.7560175",37.7560175,,M,modern,"1700.0,2100.0",Astapous fl.,6d4e051d1633596a823872f49821e9de,,,,EUROPE,1050,prehistory
"Becker, J.","10.514722, 46.834444, 10.514722, 46.834444",2013-04-17T02:07:32Z,jbecker,0,coordinates after GeoHack.,"river,","{""type"": ""Point"", ""coordinates"": [10.514722, 46.834444]}",location-of-source-of-at-h-esis-fl,precise,representative,2100,-750,2013-04-17T21:33:26Z,/places/393383/location-of-source-of-at-h-esis-fl,/places/393383,46.834444,"46.834444,10.514722",10.514722,,M,modern,"1700.0,2100.0",location of source of At(h)esis fl.,ca00ebc290358ab74dd90068d1e7909b,,,,EUROPE,1050,prehistory
"Becker, J.","12.320278, 45.149722, 12.320278, 45.149722",2013-04-17T02:10:41Z,jbecker,0,coordinates after GeoHack.,"river,","{""type"": ""Point"", ""coordinates"": [12.320278, 45.149722]}",location-of-mouth-of-at-h-esis-fl,precise,representative,2100,-750,2013-04-17T21:33:20Z,/places/393383/location-of-mouth-of-at-h-esis-fl,/places/393383,45.149722,"45.149722,12.320278",12.320278,,M,modern,"1700.0,2100.0",location of mouth of At(h)esis fl.,1eb8aa8ccba7d7094a2d13845ad048f6,,,,EUROPE,2850,prehistory
"Becker, J.","10.9947116, 45.4264543, 10.9947116, 45.4264543",2013-04-17T02:12:53Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [10.9947116, 45.4264543]}",location-of-course-of-At-h-esis-fl,precise,representative,2100,-750,2013-04-17T21:33:23Z,/places/393383/location-of-course-of-At-h-esis-fl,/places/393383,45.4264543,"45.4264543,10.9947116",10.9947116,,M,modern,"1700.0,2100.0",location of course of At(h)esis fl.,bade4e0403b22865100f1f16917fcc8b,,,,EUROPE,1050,prehistory
"Becker, J.","12.1422922, 44.3451651, 12.1422922, 44.3451651",2013-07-17T01:08:41Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [12.1422922, 44.3451651]}",location-of-Bedesis-fl,precise,representative,2100,-750,2013-07-19T21:07:21Z,/places/393389/location-of-Bedesis-fl,/places/393389,44.3451651,"44.3451651,12.1422922",12.1422922,,M,modern,"1700.0,2100.0",location of Bedesis fl.,13cc62a9e93d37d706b16fb734412366,,,,EUROPE,1050,prehistory
"Becker, J., R. Horne","11.6956919, 45.7250621, 11.6956919, 45.7250621",2014-06-06T02:01:28Z,jbecker,2,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [11.6956919, 45.7250621]}",osm-location,precise,,2100,-750,2016-07-25T16:03:26Z,/places/393392/osm-location,/places/393392,45.7250621,"45.7250621,11.6956919",11.6956919,,M,modern,"1700.0,2100.0",OSM location of Fiume Brenta,009a07f0508c7363e3d45806cacbffdd,,,,EUROPE,1050,prehistory
"Becker, J.","11.450064, 44.345891, 11.450064, 44.345891",2013-08-15T01:03:26Z,jbecker,2,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [11.450064, 44.345891]}",location-of-Claterna-fl,precise,representative,2100,-750,2017-10-27T20:24:56Z,/places/393406/location-of-Claterna-fl,/places/393406,44.345891,"44.345891,11.450064",11.450064,,M,modern,"1700.0,2100.0",location of Quaderna (river),a60892f3421b6a444dad6295f7448f2f,,,,EUROPE,1050,prehistory
"Becker, J.","11.427847, 44.3830314, 11.427847, 44.3830314",2013-06-30T15:55:49Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [11.427847, 44.3830314]}",location-of-Idex-fl,precise,representative,2100,-750,2017-10-27T20:25:00Z,/places/393440/location-of-Idex-fl,/places/393440,44.3830314,"44.3830314,11.427847",11.427847,,M,modern,"1700.0,2100.0",location of Idex fl.,356c9dabe827d8829a88d10109ca38e5,,,,EUROPE,2850,prehistory
"Becker, J., R. Horne","11.2516288, 44.6495082, 11.2516288, 44.6495082",2014-06-05T16:01:43Z,jbecker,3,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [11.2516288, 44.6495082]}",osm-location,precise,"representative,",2100,-750,2016-08-04T16:12:10Z,/places/393444/osm-location,/places/393444,44.6495082,"44.6495082,11.2516288",11.2516288,,M,modern,"1700.0,2100.0",OSM location of Samoggia (river),90ee1aab26347260f73d734fe3cdbcdb,,,,EUROPE,750,prehistory
"Becker, J., R. Horne","12.2739032, 45.1811762, 12.2739032, 45.1811762",2014-06-05T21:24:06Z,jbecker,3,Representative location based on OpenStreetMap.,"river,","{""type"": ""Point"", ""coordinates"": [12.2739032, 45.1811762]}",osm-location,precise,"representative,",2100,-750,2016-09-24T03:58:19Z,/places/393450/osm-location,/places/393450,45.1811762,"45.1811762,12.2739032",12.2739032,,M,modern,"1700.0,2100.0",OSM location of Fiume Brenta (river),9d61068b59db3187b1d6402327d6c340,,,,EUROPE,750,prehistory
"Becker, J.","11.9788244, 45.8760375, 11.9788244, 45.8760375",2013-05-27T15:20:58Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [11.9788244, 45.8760375]}",location-of-Plavis-fl,precise,representative,2100,-750,2013-08-02T04:11:44Z,/places/393475/location-of-Plavis-fl,/places/393475,45.8760375,"45.8760375,11.9788244",11.9788244,,M,modern,"1700.0,2100.0",location of Plavis fl.,a3a4247e2b638a6e67c919de73cd4bfb,,,,EUROPE,1050,prehistory
"Becker, J.","11.1138724, 44.286416, 11.1138724, 44.286416",2013-06-07T23:37:48Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [11.1138724, 44.286416]}",location-of-Rhenus-fl,precise,representative,2100,-750,2013-06-11T10:28:54Z,/places/393483/location-of-Rhenus-fl,/places/393483,44.286416,"44.286416,11.1138724",11.1138724,,M,modern,"1700.0,2100.0",location of Rhenus fl.,64ea60f392880f0392af5fe06901f929,,,,EUROPE,1050,prehistory
"Becker, J.","12.3478713, 44.0444374, 12.3478713, 44.0444374",2013-06-08T15:14:52Z,jbecker,1,Location based on OpenStreetMap,"river,","{""type"": ""Point"", ""coordinates"": [12.3478713, 44.0444374]}",location-of-Rubico-fl,precise,representative,2100,-750,2020-05-22T17:42:25Z,/places/393484/location-of-Rubico-fl,/places/393484,44.0444374,"44.0444374,12.3478713",12.3478713,,M,modern,"1700.0,2100.0",location of Rubico fl.,ed64ede61cf602dd04ac089e7c7e6a30,,,,EUROPE,1050,prehistory
